"Imported Profiles","Company Table Data (Company filter table test (superhero))","First Name","Last Name","Full Name","Job Title","Location","Company Domain","LinkedIn Profile","Enrich Person from LinkedIn Profile","Picture Url Orig","Picture Url Copy","LinkedIn Picture Check","Image Description","Attribute Descriptions","Response","JSON Reformat (1)"
,,"David","Davis M.Ed.","David Davis M.Ed.","Vice President, Sales","Dallas-Fort Worth Metroplex","tbkenvironmental.com","https://linkedin.com/in/david-davis-m-ed-040a9a65",,,,"false",,,,
,,"Kevin","Martello","Kevin Martello","Vice President National Retail Sales Convenience Retail & Industry Affairs","Dallas-Fort Worth Metroplex","keurigdrpepper.com","https://linkedin.com/in/kevin-martello-0040449",,,,"false",,,,
,,"George","Zamora","George Zamora","VP Sales","Salt Lake City Metropolitan Area",,"https://linkedin.com/in/george-zamora-6bb194bb",,,,"false",,,,
,,"Robin","Rinke","Robin Rinke","VP of Sales and Marketing","Greater Minneapolis-St. Paul Area",,"https://linkedin.com/in/robin-rinke-15aa2131",,,,"false",,,,
,,"Michael","Cochran","Michael Cochran","Chief Revenue Officer","Greater Chicago Area","sphera.com","https://linkedin.com/in/michael-s-cochran-sr8696",,,,"false",,,,
,,"Charlie","Davies","Charlie Davies","Vice President of Sales & Marketing","San Francisco Bay Area","mcroskey.com","https://linkedin.com/in/charliedavies",,,,"false",,,,
,,"Courtney","Krus","Courtney Krus","Vice President National Sales","Greater St. Louis","axiomadmin.com","https://linkedin.com/in/courtney-krus-287b4b126",,,,"false",,,,
,,"Brent","Jones","Brent Jones","VP of Sales","Dallas-Fort Worth Metroplex",,"https://linkedin.com/in/brent-jones-03149297",,,,"false",,,,
,,"Eric","Edstrom","Eric Edstrom","Vice President of Community Sales","Dallas-Fort Worth Metroplex","intellatriage.com","https://linkedin.com/in/ericedstrom",,,,"false",,,,
,,"Pete","Briguet","Pete Briguet","VP of Sales, Enterprise Accounts","Greater Minneapolis-St. Paul Area","par.com","https://linkedin.com/in/pete-briguet",,,,"false",,,,
,,"Brian","Ward","Brian Ward","Chief Revenue Officer (CRO)","San Francisco Bay Area","esgracs.com","https://linkedin.com/in/brianwardce",,,,"false",,,,
,,"Helen","Diaz","Helen Diaz","Partner, Vice President of Sales & Advocacy","San Francisco Bay Area","chareau.us","https://linkedin.com/in/helen-diaz-977351225",,,,"false",,,,
,,"Sabrina","Martin","Sabrina Martin","Vice President of Sales","San Francisco Bay Area",,"https://linkedin.com/in/sabrina-martin-524b6570",,,,"false",,,,
,,"Nicholas","Russo","Nicholas Russo","Vice President of sales","Miami-Fort Lauderdale Area",,"https://linkedin.com/in/nrussolloyd",,,,"false",,,,
,,"Mike","Garayua","Mike Garayua","Vice President of Sales","Dallas-Fort Worth Metroplex","acertusdelivers.com","https://linkedin.com/in/mike-garayua-3a18403",,,,"false",,,,
,,"Biswajit","Dash","Biswajit Dash","Chief Revenue Officer (CRO)","Atlanta Metropolitan Area","evoketechnologies.com","https://linkedin.com/in/biswajit-dash-7b8b922",,,,"false",,,,
,,"Christopher","Vine","Christopher Vine","Vice President of Sales","Salt Lake City Metropolitan Area","supranaturals.com","https://linkedin.com/in/christopher-vine-3199343",,,,"false",,,,
,,"Justin","Linington","Justin Linington","Regional Vice President of Sales","Dallas-Fort Worth Metroplex","pergoonline.com","https://linkedin.com/in/justin-linington-183936179",,,,"false",,,,
,,"Todd","Pribanic","Todd Pribanic","Vice President of Sales","Dallas-Fort Worth Metroplex","mongotel.com","https://linkedin.com/in/todd-pribanic-0a2b267",,,,"false",,,,
,,"Gregg","Herning","Gregg Herning","Vice President of Sales","Las Vegas Metropolitan Area","bellagio.com","https://linkedin.com/in/gregg-herning-68865196",,,,"false",,,,
,,"David","Hargrove","David Hargrove","Licensed Agent/Vice President Of Business Development/ New Business Sales","Dallas-Fort Worth Metroplex","clearforkinsurance.com","https://linkedin.com/in/david-hargrove-65944622",,,,"false",,,,
,,"Kendahl","Brown","Kendahl Brown","VP Sales, Infusion Centers and Specialty Pharmacy","Dallas-Fort Worth Metroplex","paragonhealthcare.com","https://linkedin.com/in/kendahl-brown-b696b637",,,,"false",,,,
,,"Morgan","Turkoly","Morgan Turkoly","Assistant Vice President, Sales Operations Analyst  Banking Sales Enablement","Dallas-Fort Worth Metroplex","bankdirect.com","https://linkedin.com/in/morgan-turkoly",,,,"false",,,,
,,"William","Nicholson","William Nicholson","Chief Revenue Officer","Greater Houston","umdenergysolutions.com","https://linkedin.com/in/william-nicholson-15387712",,,,"false",,,,
,,"Steven","Katz","Steven Katz","VP Sales","Las Vegas Metropolitan Area","qualityoflife.net","https://linkedin.com/in/steven-katz-03156b102",,,,"false",,,,
,,"Jill","Elder","Jill Elder","Vice President and Chief Revenue Officer","Detroit Metropolitan Area","dso.org","https://linkedin.com/in/jill-elder-08b0a4b",,,,"false",,,,
,,"Will","Brockman","Will Brockman","Chief Revenue Officer (CRO)","Nashville Metropolitan Area","officeally.com","https://linkedin.com/in/willbrockman",,,,"false",,,,
,,"Dawn","Himes","Dawn Himes","Senior Vice President, Marketing and Sales Support","Dallas-Fort Worth Metroplex","compassonehealthcare.com","https://linkedin.com/in/dawn-himes-a13a0617a",,,,"false",,,,
,,"Nic","Reynolds","Nic Reynolds","VP of Sales","Greater Minneapolis-St. Paul Area","thebluebirdgrp.com","https://linkedin.com/in/nicreynolds",,,,"false",,,,
,,"Steven","L.","Steven L.","Vice President, Sales","Los Angeles Metropolitan Area","corporatewings.com","https://linkedin.com/in/steven-l-b337329",,,,"false",,,,
,,"Christopher","Saleh","Christopher Saleh","Vice President of Sales & Marketing","Raleigh-Durham-Chapel Hill Area",,"https://linkedin.com/in/christopher-saleh-0042a61a6",,,,"false",,,,
,,"Joseph","Staley","Joseph Staley","Vice President-Marketing and Sales","Dallas-Fort Worth Metroplex","sportsbreweries.com","https://linkedin.com/in/joseph-staley-153360171",,,,"false",,,,
,,"Elisabeth","Belknap","Elisabeth Belknap","Vice President of Sales","Greater Minneapolis-St. Paul Area","belmero.com","https://linkedin.com/in/elisabethbelknap",,,,"false",,,,
,,"Colin","Clasen","Colin Clasen","Vice President Sales & Operations","Dallas-Fort Worth Metroplex","fillngowasteco.com","https://linkedin.com/in/colin-clasen-170a0151",,,,"false",,,,
,,"Asuka","H.","Asuka H.","Chief Revenue Officer (CRO)","San Francisco Bay Area",,"https://linkedin.com/in/asuka-h-7b5153116",,,,"false",,,,
,,"Ian","Fife, PE","Ian Fife, PE","Vice President of Sales and Contract Administration","Salt Lake City Metropolitan Area","westech-inc.com","https://linkedin.com/in/ifife",,,,"false",,,,
,,"Michael","Kushner","Michael Kushner","Executive Vice President Of Sales","Miami-Fort Lauderdale Area",,"https://linkedin.com/in/michael-kushner-75329632",,,,"false",,,,
,,"Allison","Wiggins","Allison Wiggins","Senior Vice President of Sales, US Retail Channel","Dallas-Fort Worth Metroplex","careismatic.com","https://linkedin.com/in/allisonmariewiggins",,,,"false",,,,
,,"Wade","McKasson","Wade McKasson","Vice President Sales Disruptive Whiskeys, Balcones","Dallas-Fort Worth Metroplex","balconesdistilling.com","https://linkedin.com/in/wade-mckasson",,,,"false",,,,
,,"Brett","Groeniger","Brett Groeniger","VP Sales","Los Angeles Metropolitan Area","thevalveagency.com","https://linkedin.com/in/brett-groeniger-a482b931",,,,"false",,,,
,,"Sam","D ","Sam D","VP of Sales","San Francisco Bay Area",,"https://linkedin.com/in/sam-d-81739018b",,,,"false",,,,
,,"Amy","Baumann-Barbour, M.S., PMP","Amy Baumann-Barbour, M.S., PMP","Vice President of Learning and Development, Director of Learning, Director of Sales Training","Dallas-Fort Worth Metroplex",,"https://linkedin.com/in/amybaumannbarbour",,,,"false",,,,
,,"Samantha","Myszelow","Samantha Myszelow","VP of Sales and Marketing","Raleigh-Durham-Chapel Hill Area","chdinvestments.com","https://linkedin.com/in/samantha-myszelow-267069b",,,,"false",,,,
,,"Marcus E.","Ray","Marcus E. Ray","VP of Sales and Operations","Dallas-Fort Worth Metroplex","gosecure.net","https://linkedin.com/in/marcus-e-ray-4ba80715",,,,"false",,,,
,,"Mark E.","W.","Mark E. W.","Regional Sales Vice President","Charlotte Metro","worldwidefreightsolutions.com.au","https://linkedin.com/in/mark-e-w-2870a521",,,,"false",,,,
,,"Jason","Carr","Jason Carr","Vice President Sales - Workplace Communication and Collaboration","Dallas-Fort Worth Metroplex","cenero.com","https://linkedin.com/in/jasontcarr",,,,"false",,,,
,,"Michael","Cross","Michael Cross","Senior Vice President Of Sales","Raleigh-Durham-Chapel Hill Area","usradiology.com","https://linkedin.com/in/michaelcrosspharmaexecutive",,,,"false",,,,
,,"Tanner B.","Smith","Tanner B. Smith","Chief Revenue Officer","Greater St. Louis","sparkfund.com","https://linkedin.com/in/tannerbsmith",,,,"false",,,,
,,"Alexis","Pitocco","Alexis Pitocco","Vice President Sales","New York City Metropolitan Area",,"https://linkedin.com/in/alexis-pitocco-6367503",,,,"false",,,,
,,"Dominic","Senese","Dominic Senese","Vice President of Sales","Kansas City Metropolitan Area","synuity.com","https://linkedin.com/in/dominic-senese-05a5a557",,,,"false",,,,
,,"Chris","Parkinson","Chris Parkinson","Chief Revenue Officer / Partner","New York City Metropolitan Area","tipnational.com","https://linkedin.com/in/chris-parkinson-108277195",,,,"false",,,,
,,"Zac","Arrowood","Zac Arrowood","Regional Vice President, Sales","Columbus, Ohio Metropolitan Area","clarest.com","https://linkedin.com/in/zac-arrowood-b6b53726b",,,,"false",,,,
,,"Nathan","Warmann","Nathan Warmann","Chief Revenue Officer (CRO)","Denver Metropolitan Area","future-tech-holdings.com","https://linkedin.com/in/nwarmann",,,,"false",,,,
,,"Frank A.","Felice","Frank A. Felice","Chief Revenue Officer","Salt Lake City Metropolitan Area","sisu.co","https://linkedin.com/in/frankfelice",,,,"false",,,,
,,"Cole","Waldron","Cole Waldron","Regional VP Sales","Dallas-Fort Worth Metroplex","content-square.fr","https://linkedin.com/in/colewaldron",,,,"false",,,,
,,"Karen","Thomas-Smith","Karen Thomas-Smith","Senior Vice President Sales & Marketing","Raleigh-Durham-Chapel Hill Area","parata.com","https://linkedin.com/in/karen-thomas-smith-a25b469",,,,"false",,,,
,,"Brad","Burel","Brad Burel","Vice President of Sales","Dallas-Fort Worth Metroplex","advancecomponents.com","https://linkedin.com/in/brad-burel-00363620",,,,"false",,,,
,,"Elizabeth","Super","Elizabeth Super","Chief Revenue Officer","Greater Seattle Area","revjen.com","https://linkedin.com/in/elizabethsuper",,,,"false",,,,
,,"Nicholas","White","Nicholas White","Chief Revenue Officer","Salt Lake City Metropolitan Area","deserttech.com","https://linkedin.com/in/nicholas-white-538a8957",,,,"false",,,,
,,"Skip","Amos","Skip Amos","Chief Sales Marketing Officer","Charlotte Metro","pineviewbuildings.com","https://linkedin.com/in/skip-amos-1338a970",,,,"false",,,,
,,"Chase","Harding","Chase Harding","Vice President Sales Manager Sr.","Dallas-Fort Worth Metroplex","jpmorganchase.com","https://linkedin.com/in/chaseharding",,,,"false",,,,
,,"Sarah","Diehl-Miller","Sarah Diehl-Miller","Vice President of Sales Operations","Kansas City Metropolitan Area","sciquest.com","https://linkedin.com/in/diehlmiller",,,,"false",,,,
,,"Sachiyo","Hirano","Sachiyo Hirano","Vice President, Sales Planning","Los Angeles Metropolitan Area","sonypictures.com","https://linkedin.com/in/sachiyo-hirano-2450364",,,,"false",,,,
,,"Michael","Torcasso","Michael Torcasso","Vice President, Sales","Los Angeles Metropolitan Area","sproutloud.com","https://linkedin.com/in/michaeltorcasso",,,,"false",,,,
,,"Mike","Schmitt","Mike Schmitt","VP of Sales","Greater Minneapolis-St. Paul Area","fetchpackage.com","https://linkedin.com/in/mikejschmitt",,,,"false",,,,
,,"Valerie","Leconte","Valerie Leconte","Senior Vice President - Product Sales Specialist","Dallas-Fort Worth Metroplex","citigroup.com","https://linkedin.com/in/valerie-leconte-2761545",,,,"false",,,,
,,"Anthony","Cleveland","Anthony Cleveland","Sr. VP of Sales and Operations","Dallas-Fort Worth Metroplex","giltnerlogistics.com","https://linkedin.com/in/anthony-cleveland-7a216910",,,,"false",,,,
,,"Benita","Harris","Benita Harris","VP of Sales","Dallas-Fort Worth Metroplex","commercesignals.com","https://linkedin.com/in/benitakjharris",,,,"false",,,,
,,"Todd","Rotger","Todd Rotger","Chief Revenue Officer","Los Angeles Metropolitan Area","saviynt.com","https://linkedin.com/in/todd-rotger-59a7557",,,,"false",,,,
,,"Al","Slayton","Al Slayton","Business Development Executive-Vice President Sales","Greater Minneapolis-St. Paul Area","caso.com","https://linkedin.com/in/al-slayton-354b6617",,,,"false",,,,
,,"Jessica","Martin","Jessica Martin","VP, Sales Engineer","Raleigh-Durham-Chapel Hill Area","tamaracinc.com","https://linkedin.com/in/jessica-martin-3437556",,,,"false",,,,
,,"Josh","Lupresto, CISSP","Josh Lupresto, CISSP","Senior Vice President of Sales Engineering","Salt Lake City Metropolitan Area","telarus.com","https://linkedin.com/in/joshlupresto",,,,"false",,,,
,,"Jennifer","Munoz","Jennifer Munoz","Vice President of Sales","San Francisco Bay Area",,"https://linkedin.com/in/jennifer-munoz-527034167",,,,"false",,,,
,,"Lara","Schall","Lara Schall","Vice President, Sales","New York City Metropolitan Area","pdqcom.com","https://linkedin.com/in/lara-schall-3367b89",,,,"false",,,,
,,"Cheraire","Lyons PhD, MBA, CCCS,CPCS","Cheraire Lyons PhD, MBA, CCCS,CPCS","Vice President Revenue Cycle","Atlanta Metropolitan Area",,"https://linkedin.com/in/cheraire-lyons-phd-mba-cccs-cpcs-7a31213b",,,,"false",,,,
,,"Dara","Sherafat","Dara Sherafat","Vice President of Sales","San Francisco Bay Area","atheerair.com","https://linkedin.com/in/dara-sherafat",,,,"false",,,,
,,"Michael","Jordan","Michael Jordan","Executive Vice President of Sales","Washington DC-Baltimore Area","targetd.com","https://linkedin.com/in/michael-jordan-3966859",,,,"false",,,,
,,"Lorie","Ingram","Lorie Ingram","Vice President of Sales","Greater Minneapolis-St. Paul Area","tailgatespices.com","https://linkedin.com/in/lorieingram",,,,"false",,,,
,,"Victor","Wittmann","Victor Wittmann","Vice President, Marketing & Sales","Washington DC-Baltimore Area","nerinorthamerica.com","https://linkedin.com/in/victor-wittmann-8817461b",,,,"false",,,,
,,"Dwight","Fulton","Dwight Fulton","VP of Sales and Marketing","Miami-Fort Lauderdale Area",,"https://linkedin.com/in/global1group",,,,"false",,,,
,,"Mike","Mazzei","Mike Mazzei","Vice President, Marketing & Sales","San Francisco Bay Area","acceleratemobileapps.com","https://linkedin.com/in/mikemazzei",,,,"false",,,,
,,"Charmaine","Sartori","Charmaine Sartori","Vice President, Enterprise Sales","Greater St. Louis","concur.com","https://linkedin.com/in/charmaine-sartori-47303510",,,,"false",,,,
,,"Jerry","Zuchowicki","Jerry Zuchowicki","Chief Revenue Officer (CRO)","Miami-Fort Lauderdale Area","plasmawaters.com","https://linkedin.com/in/jerryzuchowicki",,,,"false",,,,
,,"Nic","Rapacz","Nic Rapacz","Vice President of Outsourcing Sales","Greater Minneapolis-St. Paul Area","forrestsolutions.com","https://linkedin.com/in/nicrapacz",,,,"false",,,,
,,"Jona","Elisco","Jona Elisco","VP of Sales","Miami-Fort Lauderdale Area","aawimpact.com","https://linkedin.com/in/jona-elisco-1a0166b0",,,,"false",,,,
,,"Chaun","Reed","Chaun Reed","Vice President Sales","Greater St. Louis","c4connections.com","https://linkedin.com/in/chaun-reed-70a27380",,,,"false",,,,
,,"Bill","Ford","Bill Ford","Vice President of Sales and Marketing","Dallas-Fort Worth Metroplex","fresh-one.com","https://linkedin.com/in/bill-ford-7311ab36",,,,"false",,,,
,,"Richard","Johann","Richard Johann","Executive Vice President Sales - United States and Canada","Miami-Fort Lauderdale Area","vibia.com","https://linkedin.com/in/richard-johann-16503a28",,,,"false",,,,
,,"Charles","Young","Charles Young","Vice President Sales","Greater Pittsburgh Region","euclidfish.com","https://linkedin.com/in/charles-young-2b406732",,,,"false",,,,
,,"Tim","Stucka","Tim Stucka","Vice President, Revenue Operations","San Francisco Bay Area","adaptiveinsights.com","https://linkedin.com/in/timstucka",,,,"false",,,,
,,"Gabriel","Davidov","Gabriel Davidov","Vice President Business Development & Sales","Dallas-Fort Worth Metroplex","falconvsystems.com","https://linkedin.com/in/gabriel-davidov",,,,"false",,,,
,,"Jane","Del Rio","Jane Del Rio","VP of Sales","Miami-Fort Lauderdale Area","flyssi.com","https://linkedin.com/in/jane-del-rio-b68a6714",,,,"false",,,,
,,"Joe","Shankle","Joe Shankle","Vice President of Sales","Dallas-Fort Worth Metroplex","soccour.com","https://linkedin.com/in/joe-shankle-9415124",,,,"false",,,,
,,"Michael A.","Sullivan","Michael A. Sullivan","Chief Sales Officer (CSO)","Dallas-Fort Worth Metroplex",,"https://linkedin.com/in/michael-a-sullivan-b16597ab",,,,"false",,,,
,,"Pete","Benedetti","Pete Benedetti","Executive VP Revenue","Denver Metropolitan Area","myquu.net","https://linkedin.com/in/pete-benedetti-72276426",,,,"false",,,,
,,"Jim","W.","Jim W.","VP of Sales","San Francisco Bay Area","tinno.us","https://linkedin.com/in/jim-w-67483822",,,,"false",,,,
,,"Jonathon","Blackburn","Jonathon Blackburn","VP of Sales","San Francisco Bay Area","nooks.net","https://linkedin.com/in/jonathon-blackburn-aa704a44",,,,"false",,,,
,,"Alan","Klingler Jr","Alan Klingler Jr","Vice President of Sales","Miami-Fort Lauderdale Area","ontinue.com","https://linkedin.com/in/alanklingler",,,,"false",,,,
,,"Brian","Getman","Brian Getman","Vice President - Sales & Revenue","San Antonio, Texas, United States","zachryhospitality.com","https://linkedin.com/in/brian-getman-0677055",,,,"false",,,,
,,"Steve","Lents","Steve Lents","Chief Revenue Officer","Greater Indianapolis","teamtech.com","https://linkedin.com/in/steve-lents-8b7892a",,,,"false",,,,
,,"Jonathan","Zoob ","Jonathan Zoob","VP of Revenue","San Francisco Bay Area","postal.io","https://linkedin.com/in/jzoob",,,,"false",,,,
